activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,pass_qc,path
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1921010100-1930123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1921010100-1930123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1931010100-1940123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1931010100-1940123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1941010100-1950123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1941010100-1950123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1991010100-2000123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1991010100-2000123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1951010100-1960123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1951010100-1960123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1981010100-1990123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1981010100-1990123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1971010100-1980123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1971010100-1980123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,1961010100-1970123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1961010100-1970123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2001010100-2010123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2001010100-2010123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1921010100-1930123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1921010100-1930123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1931010100-1940123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1931010100-1940123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1941010100-1950123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1941010100-1950123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1991010100-2000123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1991010100-2000123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1951010100-1960123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1951010100-1960123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1981010100-1990123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1981010100-1990123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1971010100-1980123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1971010100-1980123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,1961010100-1970123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1961010100-1970123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2001010100-2010123123,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2001010100-2010123123.snow_tot.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19210101-19301231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19310101-19401231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19910101-20001231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19610101-19701231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19810101-19901231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20010101-20101231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19310101-19401231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19910101-20001231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19610101-19701231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19810101-19901231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,20010101-20101231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_max,19210101-19301231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.t_ref_max.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19310101-19401231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19910101-20001231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19610101-19701231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19810101-19901231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,20010101-20101231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19210101-19301231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.t_ref_min.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19210101-19301231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19210101-19301231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19310101-19401231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19310101-19401231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19910101-20001231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19910101-20001231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19510101-19601231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19810101-19901231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19810101-19901231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19710101-19801231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19610101-19701231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19610101-19701231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,20010101-20101231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.20010101-20101231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/land_daily/ts/daily/10yr/land_daily.19410101-19501231.snow.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,192101-193012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.192101-193012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,193101-194012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.193101-194012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,194101-195012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.194101-195012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,195101-196012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.195101-196012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,196101-197012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.196101-197012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,197101-198012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.197101-198012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,198101-199012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.198101-199012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,199101-200012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.199101-200012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,200101-201012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_25_27/pp_ens_02/atmos/ts/monthly/10yr/atmos.200101-201012.WVP.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,202101-203012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.202101-203012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,201101-202012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.201101-202012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,208101-209012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.208101-209012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,203101-204012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.203101-204012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,204101-205012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.204101-205012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,205101-206012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.205101-206012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,206101-207012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.206101-207012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,207101-208012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.207101-208012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,209101-210012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.209101-210012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,203101-204012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.203101-204012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,204101-205012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.204101-205012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,209101-210012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_25_27/pp_ens_02/ocean/ts/monthly/10yr/ocean.209101-210012.MLD_003.nc
